Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:02:34,82.12,85.6,102.6,7.33,40.8,42.1,21.2
2026-04-15 06:02:34,82.76,82.2,96.2,7.57,40.8,42.3,21.2
2026-04-15 06:02:34,82.67,100.3,115.6,6.69,39.7,40.4,21.2
2026-04-15 06:02:34,82.45,82.5,105.4,6.73,40.8,32.1,21.3
2026-04-15 06:02:34,81.51,83.9,100.7,7.42,38.0,36.0,21.3
2026-04-15 06:02:34,82.44,88.6,103.8,7.26,40.2,42.9,21.4
2026-04-15 06:02:34,82.72,95.7,121.7,5.66,39.7,34.7,21.4
2026-04-15 06:02:35,82.86,94.6,117.6,6.15,38.6,36.4,21.4
2026-04-15 06:02:35,81.93,95.3,118.5,5.97,40.2,35.8,21.4
2026-04-15 06:02:35,82.61,87.1,110.6,6.3,39.7,31.1,21.4
2026-04-15 06:02:35,82.49,97.8,120.8,5.65,39.7,33.8,21.4
2026-04-15 06:02:35,82.79,82.1,105.1,6.63,39.1,32.8,21.4
2026-04-15 06:02:35,82.69,87.5,104.6,7.21,40.2,45.0,21.4
2026-04-15 06:02:36,82.45,83.0,94.8,7.77,40.2,40.4,21.4
2026-04-15 06:02:36,83.04,84.8,100.8,7.4,39.7,44.6,21.4
2026-04-15 06:02:36,82.24,83.6,97.9,7.58,40.8,41.8,21.4
2026-04-15 06:02:36,82.17,83.0,98.8,7.53,39.1,40.4,21.4
2026-04-15 06:02:36,82.39,92.8,109.1,6.99,39.1,42.4,21.3
2026-04-15 06:02:36,81.96,82.9,105.8,6.39,39.7,35.5,21.3
2026-04-15 06:02:36,82.64,92.6,109.3,6.99,38.6,36.4,21.3
2026-04-15 06:02:37,82.33,88.6,111.6,6.15,40.2,35.4,21.3
2026-04-15 06:02:37,82.31,94.6,117.1,5.79,39.7,32.4,21.3
2026-04-15 06:02:37,82.71,84.0,107.0,6.41,38.6,33.3,21.3
2026-04-15 06:02:37,82.83,90.2,105.9,7.16,38.6,42.1,21.3
2026-04-15 06:02:37,82.94,82.5,103.8,6.29,39.7,32.3,21.3
2026-04-15 06:02:37,82.94,89.0,105.8,7.16,39.7,38.9,21.3
2026-04-15 06:02:37,83.48,85.9,108.9,6.12,38.6,30.6,21.3
2026-04-15 06:02:38,83.62,115.9,129.0,6.13,39.7,38.3,21.3
2026-04-15 06:02:38,83.47,93.4,110.4,6.93,40.2,38.6,21.3
2026-04-15 06:02:38,83.77,82.0,105.2,6.44,39.7,31.7,21.3
2026-04-15 06:02:38,83.88,95.0,112.3,6.85,40.8,41.4,21.3
2026-04-15 06:02:38,83.48,85.3,108.2,6.37,39.7,34.9,21.3
2026-04-15 06:02:38,83.53,92.0,106.1,7.14,40.2,34.6,21.3
2026-04-15 06:02:39,83.3,83.4,105.8,6.32,39.7,34.9,21.3
